air={time=31/08/2023 21:56:00, station=1, temperature=26.4, moisture=98.3, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=193, pm25=1.4, pm10=5.9, co=2, nox=0, so2=0}, water={time=31/08/2023 21:56:00, station=2, ph=8.5, DO=3.8, temperature=27.7, salinity=116.2}, earth={time=31/08/2023 21:56:00, station=3, temperature=28.7, moisture=27.2, ph=10.9, salinity=7.5, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=18/08/2023 09:52:00, station=1, temperature=37.1, moisture=61.5, light=671, total_rainfall=3176.4, rainfall=0, wind_direction=82, pm25=1.2, pm10=2.5, co=4, nox=0, so2=0}, water={time=18/08/2023 09:52:00, station=2, ph=8.3, DO=3.7, temperature=28.9, salinity=113.2}, earth={time=18/08/2023 09:52:00, station=3, temperature=17.3, moisture=28.3, ph=15.6, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=18/08/2023 09:40:00, station=1, temperature=35.8, moisture=67.2, light=695, total_rainfall=3176.4, rainfall=0, wind_direction=105, pm25=1.3, pm10=4.8, co=3, nox=0, so2=0}, water={time=18/08/2023 09:40:00, station=2, ph=8.3, DO=3.7, temperature=28.8, salinity=113.8}, earth={time=18/08/2023 09:40:00, station=3, temperature=17.3, moisture=28.3, ph=15.6, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=18/08/2023 08:54:00, station=1, temperature=31.9, moisture=79.5, light=779, total_rainfall=3176.4, rainfall=0, wind_direction=171, pm25=1.2, pm10=4.5, co=4, nox=0, so2=0}, water={time=18/08/2023 08:54:00, station=2, ph=8.3, DO=3.8, temperature=28.6, salinity=112.8}, earth={time=18/08/2023 08:54:00, station=3, temperature=17.3, moisture=28.2, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=18/08/2023 07:03:00, station=1, temperature=27.8, moisture=95.2, light=204, total_rainfall=3176.4, rainfall=0, wind_direction=107, pm25=2.4, pm10=4.3, co=2, nox=0, so2=0}, water={time=18/08/2023 07:03:00, station=2, ph=8.4, DO=3.8, temperature=27.9, salinity=113.9}, earth={time=18/08/2023 07:03:00, station=3, temperature=17.3, moisture=27.9, ph=15.7, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=18/08/2023 06:54:00, station=1, temperature=27.4, moisture=96.3, light=179, total_rainfall=3176.4, rainfall=0, wind_direction=104, pm25=2.0, pm10=3.3, co=2, nox=0, so2=0}, water={time=18/08/2023 06:54:00, station=2, ph=8.4, DO=3.8, temperature=27.9, salinity=113.7}, earth={time=18/08/2023 06:54:00, station=3, temperature=17.3, moisture=27.9, ph=15.6, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=17/08/2023 19:08:00, station=1, temperature=28.5, moisture=88.7, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=128, pm25=2.3, pm10=5.1, co=3, nox=0, so2=0}, water={time=17/08/2023 19:08:00, station=2, ph=8.4, DO=3.7, temperature=30.3, salinity=114.1}, earth={time=17/08/2023 19:08:00, station=3, temperature=17.4, moisture=28.6, ph=15.5, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 18:44:00, station=1, temperature=28.6, moisture=87.0, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=103, pm25=1.9, pm10=3.4, co=3, nox=0, so2=0}, water={time=17/08/2023 18:44:00, station=2, ph=8.4, DO=3.7, temperature=30.4, salinity=114.1}, earth={time=17/08/2023 18:44:00, station=3, temperature=17.4, moisture=28.6, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 18:37:00, station=1, temperature=28.7, moisture=86.7, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=102, pm25=1.9, pm10=4.2, co=3, nox=0, so2=0}, water={time=17/08/2023 18:37:00, station=2, ph=8.4, DO=3.7, temperature=30.4, salinity=114.2}, earth={time=17/08/2023 18:37:00, station=3, temperature=17.4, moisture=28.6, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 18:02:00, station=1, temperature=28.9, moisture=85.1, light=9, total_rainfall=3176.4, rainfall=0, wind_direction=77, pm25=1.1, pm10=7.0, co=3, nox=0, so2=0}, water={time=17/08/2023 18:02:00, station=2, ph=8.4, DO=3.7, temperature=30.6, salinity=114.2}, earth={time=17/08/2023 18:02:00, station=3, temperature=17.4, moisture=28.7, ph=15.4, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 17:55:00, station=1, temperature=29.1, moisture=85.0, light=17, total_rainfall=3176.4, rainfall=0, wind_direction=77, pm25=1.4, pm10=2.2, co=3, nox=0, so2=0}, water={time=17/08/2023 17:55:00, station=2, ph=8.4, DO=3.6, temperature=30.6, salinity=114.3}, earth={time=17/08/2023 17:55:00, station=3, temperature=17.4, moisture=28.7, ph=15.5, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 17:41:00, station=1, temperature=29.4, moisture=83.5, light=44, total_rainfall=3176.4, rainfall=0, wind_direction=115, pm25=1.5, pm10=3.3, co=3, nox=0, so2=0}, water={time=17/08/2023 17:41:00, station=2, ph=8.4, DO=3.6, temperature=30.7, salinity=114.3}, earth={time=17/08/2023 17:41:00, station=3, temperature=17.4, moisture=28.8, ph=15.5, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 13:32:00, station=1, temperature=36.1, moisture=66.5, light=4022, total_rainfall=3176.4, rainfall=0, wind_direction=243, pm25=0.9, pm10=2.3, co=6, nox=0, so2=0}, water={time=17/08/2023 13:32:00, station=2, ph=8.3, DO=3.5, temperature=30.8, salinity=114.8}, earth={time=17/08/2023 13:32:00, station=3, temperature=17.7, moisture=29.2, ph=15.1, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=15.9}
air={time=17/08/2023 10:32:00, station=1, temperature=32.9, moisture=74.6, light=713, total_rainfall=3176.4, rainfall=0, wind_direction=125, pm25=1.6, pm10=5.1, co=5, nox=0, so2=0}, water={time=17/08/2023 10:32:00, station=2, ph=8.3, DO=3.7, temperature=29.5, salinity=113.4}, earth={time=17/08/2023 10:32:00, station=3, temperature=17.7, moisture=28.7, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 10:02:00, station=1, temperature=34.6, moisture=71.2, light=956, total_rainfall=3176.4, rainfall=0, wind_direction=158, pm25=1.2, pm10=2.2, co=5, nox=0, so2=0}, water={time=17/08/2023 10:02:00, station=2, ph=8.3, DO=3.7, temperature=26.9, salinity=113.3}, earth={time=17/08/2023 10:02:00, station=3, temperature=17.7, moisture=28.6, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 08:46:00, station=1, temperature=34.9, moisture=72.1, light=745, total_rainfall=3176.4, rainfall=0, wind_direction=122, pm25=1.1, pm10=4.5, co=3, nox=0, so2=0}, water={time=17/08/2023 08:46:00, station=2, ph=8.3, DO=3.7, temperature=28.7, salinity=113.0}, earth={time=17/08/2023 08:46:00, station=3, temperature=17.7, moisture=28.2, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=17/08/2023 08:34:00, station=1, temperature=35.8, moisture=69.3, light=684, total_rainfall=3176.4, rainfall=0, wind_direction=126, pm25=1.4, pm10=5.3, co=3, nox=0, so2=0}, water={time=17/08/2023 08:34:00, station=2, ph=8.2, DO=3.7, temperature=28.6, salinity=114.2}, earth={time=17/08/2023 08:34:00, station=3, temperature=16.2, moisture=28.7, ph=14.1, salinity=9.0, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 08:29:00, station=1, temperature=36.3, moisture=68.5, light=512, total_rainfall=3176.4, rainfall=0, wind_direction=107, pm25=1.2, pm10=4.0, co=3, nox=0, so2=0}, water={time=17/08/2023 08:29:00, station=2, ph=8.2, DO=3.7, temperature=28.5, salinity=114.6}, earth={time=17/08/2023 08:29:00, station=3, temperature=17.6, moisture=28.2, ph=15.5, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=17/08/2023 07:14:00, station=1, temperature=29.6, moisture=90.5, light=393, total_rainfall=3176.4, rainfall=0, wind_direction=93, pm25=2.5, pm10=5.8, co=2, nox=0, so2=0}, water={time=17/08/2023 07:14:00, station=2, ph=8.3, DO=3.7, temperature=28.1, salinity=113.8}, earth={time=17/08/2023 07:14:00, station=3, temperature=17.6, moisture=27.9, ph=15.5, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=17/08/2023 03:05:00, station=1, temperature=26.5, moisture=96.6, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=83, pm25=0.7, pm10=3.3, co=2, nox=0, so2=0}, water={time=17/08/2023 03:05:00, station=2, ph=8.4, DO=3.8, temperature=28.7, salinity=114.9}, earth={time=17/08/2023 03:05:00, station=3, temperature=17.7, moisture=28.0, ph=15.8, salinity=9.9, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=17/08/2023 00:10:00, station=1, temperature=27.1, moisture=95.5, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=110, pm25=1.6, pm10=6.3, co=2, nox=0, so2=0}, water={time=17/08/2023 00:10:00, station=2, ph=8.4, DO=3.7, temperature=29.3, salinity=114.6}, earth={time=17/08/2023 00:10:00, station=3, temperature=17.7, moisture=28.2, ph=15.5, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 00:09:00, station=1, temperature=27.1, moisture=95.5, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=87, pm25=1.3, pm10=4.9, co=2, nox=0, so2=0}, water={time=17/08/2023 00:09:00, station=2, ph=8.4, DO=3.7, temperature=29.3, salinity=114.7}, earth={time=17/08/2023 00:09:00, station=3, temperature=16.2, moisture=28.8, ph=16.0, salinity=10.0, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=16/08/2023 21:47:00, station=1, temperature=28.2, moisture=92.6, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=107, pm25=0.6, pm10=0.7, co=3, nox=0, so2=0}, water={time=16/08/2023 21:47:00, station=2, ph=8.4, DO=3.7, temperature=29.7, salinity=115.1}, earth={time=16/08/2023 21:47:00, station=3, temperature=17.7, moisture=28.4, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=16/08/2023 20:32:00, station=1, temperature=28.3, moisture=92.9, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=108, pm25=0.6, pm10=0.7, co=3, nox=0, so2=0}, water={time=16/08/2023 20:32:00, station=2, ph=8.4, DO=3.7, temperature=30.0, salinity=115.0}, earth={time=16/08/2023 20:32:00, station=3, temperature=16.2, moisture=29.0, ph=14.2, salinity=9.1, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=16/08/2023 19:50:00, station=1, temperature=28.5, moisture=92.3, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=128, pm25=0.6, pm10=1.7, co=3, nox=0, so2=0}, water={time=16/08/2023 19:50:00, station=2, ph=8.4, DO=3.7, temperature=30.2, salinity=114.2}, earth={time=16/08/2023 19:50:00, station=3, temperature=17.7, moisture=28.5, ph=15.7, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=16/08/2023 18:48:00, station=1, temperature=28.8, moisture=90.7, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=104, pm25=1.4, pm10=3.6, co=3, nox=0, so2=0}, water={time=16/08/2023 18:48:00, station=2, ph=8.4, DO=3.6, temperature=30.4, salinity=114.3}, earth={time=16/08/2023 18:48:00, station=3, temperature=17.7, moisture=28.6, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=16/08/2023 13:36:00, station=1, temperature=34.7, moisture=71.8, light=2739, total_rainfall=3176.4, rainfall=0, wind_direction=150, pm25=0.7, pm10=1.5, co=5, nox=0, so2=0}, water={time=16/08/2023 13:36:00, station=2, ph=8.3, DO=3.6, temperature=30.1, salinity=113.7}, earth={time=16/08/2023 13:36:00, station=3, temperature=17.9, moisture=28.9, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=15.9}
air={time=16/08/2023 11:52:00, station=1, temperature=37.9, moisture=61.0, light=2499, total_rainfall=3176.4, rainfall=0, wind_direction=145, pm25=0.8, pm10=1.8, co=6, nox=0, so2=0}, water={time=16/08/2023 11:52:00, station=2, ph=8.3, DO=3.7, temperature=29.5, salinity=112.5}, earth={time=16/08/2023 11:52:00, station=3, temperature=18.0, moisture=28.8, ph=15.4, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=15.9}
air={time=16/08/2023 10:20:00, station=1, temperature=35.3, moisture=70.9, light=1000, total_rainfall=3176.4, rainfall=0, wind_direction=181, pm25=1.4, pm10=2.5, co=4, nox=0, so2=0}, water={time=16/08/2023 10:20:00, station=2, ph=8.3, DO=3.8, temperature=28.5, salinity=112.9}, earth={time=16/08/2023 10:20:00, station=3, temperature=16.6, moisture=28.7, ph=14.0, salinity=9.0, water_root=0, water_leaf=0, water_level=1, voltage=15.9}
air={time=16/08/2023 09:51:00, station=1, temperature=34.9, moisture=72.4, light=1321, total_rainfall=3176.4, rainfall=0, wind_direction=99, pm25=0.9, pm10=1.0, co=4, nox=0, so2=0}, water={time=16/08/2023 09:51:00, station=2, ph=8.3, DO=3.8, temperature=28.2, salinity=113.3}, earth={time=16/08/2023 09:51:00, station=3, temperature=18.1, moisture=28.2, ph=15.0, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=16/08/2023 09:39:00, station=1, temperature=35.1, moisture=70.4, light=1129, total_rainfall=3176.4, rainfall=0, wind_direction=190, pm25=1.1, pm10=3.2, co=4, nox=0, so2=0}, water={time=16/08/2023 09:39:00, station=2, ph=8.3, DO=3.8, temperature=28.1, salinity=114.6}, earth={time=16/08/2023 09:39:00, station=3, temperature=18.1, moisture=28.1, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=16/08/2023 08:55:00, station=1, temperature=34.6, moisture=71.3, light=766, total_rainfall=3176.4, rainfall=0, wind_direction=179, pm25=1.3, pm10=3.4, co=3, nox=0, so2=0}, water={time=16/08/2023 08:55:00, station=2, ph=8.3, DO=3.7, temperature=27.7, salinity=114.7}, earth={time=16/08/2023 08:55:00, station=3, temperature=18.0, moisture=27.7, ph=15.3, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=15.9}
air={time=16/08/2023 04:40:00, station=1, temperature=25.5, moisture=95.2, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=81, pm25=0.7, pm10=3.1, co=1, nox=0, so2=0}, water={time=16/08/2023 04:40:00, station=2, ph=8.4, DO=3.8, temperature=27.7, salinity=113.3}, earth={time=16/08/2023 04:40:00, station=3, temperature=18.0, moisture=27.4, ph=15.8, salinity=9.9, water_root=0, water_leaf=0, water_level=1, voltage=15.2}
air={time=16/08/2023 02:30:00, station=3, temperature=26.2, moisture=97.6, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=141, pm25=1.4, pm10=3.7, co=2, nox=0, so2=0}, water={time=16/08/2023 02:30:00, station=2, ph=8.4, DO=3.8, temperature=28.2, salinity=114.1}, earth={time=16/08/2023 02:30:00, station=3, temperature=18.0, moisture=27.6, ph=15.8, salinity=9.9, water_root=0, water_leaf=0, water_level=1, voltage=14.7}
air={time=16/08/2023 01:49:00, station=3, temperature=26.0, moisture=97.7, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=147, pm25=1.0, pm10=6.4, co=2, nox=0, so2=0}, water={time=16/08/2023 01:49:00, station=2, ph=8.4, DO=3.9, temperature=28.3, salinity=114.4}, earth={time=16/08/2023 01:49:00, station=3, temperature=18.0, moisture=27.7, ph=15.1, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=14.6}
air={time=15/08/2023 19:29:00, station=3, temperature=27.0, moisture=92.6, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=101, pm25=0.6, pm10=2.2, co=2, nox=0, so2=0}, water={time=15/08/2023 19:29:00, station=2, ph=8.4, DO=3.7, temperature=30.3, salinity=114.6}, earth={time=15/08/2023 19:29:00, station=3, temperature=18.1, moisture=28.2, ph=15.3, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=14.4}
air={time=15/08/2023 07:26:00, station=3, temperature=27.5, moisture=92.7, light=243, total_rainfall=3176.4, rainfall=0, wind_direction=122, pm25=0.8, pm10=2.3, co=2, nox=0, so2=0}, water={time=15/08/2023 07:26:00, station=2, ph=8.4, DO=3.8, temperature=27.7, salinity=113.7}, earth={time=15/08/2023 07:26:00, station=3, temperature=18.2, moisture=27.3, ph=15.3, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=15/08/2023 06:37:00, station=3, temperature=26.1, moisture=96.5, light=125, total_rainfall=3176.4, rainfall=0, wind_direction=100, pm25=1.8, pm10=8.1, co=1, nox=0, so2=0}, water={time=15/08/2023 06:37:00, station=2, ph=8.4, DO=3.8, temperature=27.8, salinity=113.3}, earth={time=15/08/2023 06:37:00, station=3, temperature=18.2, moisture=27.3, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=15/08/2023 02:17:00, station=3, temperature=25.9, moisture=97.4, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=205, pm25=0.6, pm10=0.6, co=1, nox=0, so2=0}, water={time=15/08/2023 02:17:00, station=2, ph=8.4, DO=3.8, temperature=29.0, salinity=115.0}, earth={time=15/08/2023 02:17:00, station=3, temperature=18.2, moisture=27.8, ph=15.0, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=15/08/2023 01:35:00, station=3, temperature=25.8, moisture=97.0, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=106, pm25=0.3, pm10=0.3, co=2, nox=0, so2=0}, water={time=15/08/2023 01:35:00, station=2, ph=8.4, DO=3.7, temperature=29.2, salinity=114.5}, earth={time=15/08/2023 01:35:00, station=3, temperature=18.2, moisture=27.9, ph=15.4, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=15/08/2023 01:06:00, station=3, temperature=26.0, moisture=96.1, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=128, pm25=0.9, pm10=2.4, co=2, nox=0, so2=0}, water={time=15/08/2023 01:06:00, station=2, ph=8.4, DO=3.7, temperature=29.4, salinity=114.5}, earth={time=15/08/2023 01:06:00, station=3, temperature=18.2, moisture=28.0, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=15/08/2023 00:11:00, station=3, temperature=26.8, moisture=95.2, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=88, pm25=0.8, pm10=1.0, co=2, nox=0, so2=0}, water={time=15/08/2023 00:11:00, station=2, ph=8.4, DO=3.7, temperature=29.7, salinity=114.3}, earth={time=15/08/2023 00:11:00, station=3, temperature=18.2, moisture=28.2, ph=15.0, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=14/08/2023 23:27:00, station=3, temperature=27.6, moisture=95.7, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=105, pm25=0.7, pm10=1.4, co=2, nox=0, so2=0}, water={time=14/08/2023 23:27:00, station=2, ph=8.3, DO=3.7, temperature=30.0, salinity=115.2}, earth={time=14/08/2023 23:27:00, station=3, temperature=18.3, moisture=28.3, ph=15.7, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=14/08/2023 12:55:00, station=3, temperature=35.0, moisture=67.3, light=1925, total_rainfall=3176.4, rainfall=0, wind_direction=193, pm25=1.5, pm10=3.8, co=5, nox=0, so2=0}, water={time=14/08/2023 12:55:00, station=2, ph=8.3, DO=3.5, temperature=30.5, salinity=114.2}, earth={time=14/08/2023 12:55:00, station=3, temperature=18.7, moisture=29.4, ph=15.5, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=14/08/2023 06:06:00, station=3, temperature=26.4, moisture=99.6, light=60, total_rainfall=3176.4, rainfall=0, wind_direction=242, pm25=1.4, pm10=3.1, co=2, nox=0, so2=0}, water={time=14/08/2023 06:06:00, station=2, ph=8.4, DO=3.8, temperature=28.3, salinity=113.9}, earth={time=14/08/2023 06:06:00, station=3, temperature=18.7, moisture=27.5, ph=15.9, salinity=10.0, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=14/08/2023 00:35:00, station=3, temperature=26.9, moisture=98.3, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=81, pm25=0.7, pm10=0.8, co=2, nox=0, so2=0}, water={time=14/08/2023 00:35:00, station=2, ph=8.3, DO=3.7, temperature=29.5, salinity=114.3}, earth={time=14/08/2023 00:35:00, station=3, temperature=18.7, moisture=27.9, ph=15.5, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
